name,line,column,file
ParsingError,5,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/exceptions.py
Exception,5,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/exceptions.py
requests,1,8,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
bs4,2,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
BeautifulSoup,2,17,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
parser,3,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
exceptions,3,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
ParsingError,3,31,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
QuoteScraper,5,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
URL,10,5,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
get_quotes,12,5,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
self,12,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
response,18,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
requests,18,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
get,18,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
self,18,33,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
URL,18,33,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
response,19,12,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
status_code,19,12,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
ParsingError,20,19,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
response,20,71,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
status_code,20,71,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
soup,22,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
BeautifulSoup,22,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
response,22,30,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,22,30,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
quotes_html,23,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
itemprop,23,42,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
soup,23,23,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
find_all,23,23,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
quotes,25,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,26,13,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
range,26,18,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
len,26,27,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
quotes_html,26,31,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,28,13,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
strip,28,44,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
quotes_html,28,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,28,32,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
get_text,28,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,29,13,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
self,29,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
_clean_quote_text,29,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,29,43,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
author,32,13,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,32,65,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
len,32,73,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
quotes_html,32,77,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
strip,32,50,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
quotes_html,32,22,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,32,34,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
get_text,32,22,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
quotes,34,13,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
append,34,13,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,34,30,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
author,34,43,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
quotes,36,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
list,12,29,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
str,12,34,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
_clean_quote_text,38,5,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
self,38,27,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,38,33,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
str,38,39,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,46,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,47,15,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
len,47,19,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,47,23,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,47,37,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,47,42,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
isalpha,47,37,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,48,13,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
text,49,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
i,49,21,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
str,38,47,data/repos/AdriGurb/MudriBot/quote_bot/parser/quote_scraper.py
random,5,8,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
parser,6,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
exceptions,6,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
ParsingError,6,31,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
parser,7,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
quote_scraper,7,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
QuoteScraper,7,34,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
QuoteManager,9,1,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
__init__,14,5,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,14,18,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,16,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
scraper,16,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
QuoteScraper,16,24,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,17,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
quotes,17,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,17,23,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
scraper,17,23,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
get_quotes,17,23,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
get_random_quote,19,5,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,19,26,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,21,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
quotes,21,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
ParsingError,22,19,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
random,23,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
choice,23,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,23,30,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
quotes,23,30,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
str,19,35,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
search_by_word,25,5,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,25,24,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
word,25,30,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
str,25,36,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
isinstance,32,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
word,32,27,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
str,32,33,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
ValueError,33,19,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
matches,34,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
q,34,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
q,34,26,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,34,31,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
quotes,34,31,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
word,34,46,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
lower,34,46,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
q,34,62,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
lower,34,62,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
matches,35,42,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
random,35,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
choice,35,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
matches,35,30,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
str,25,44,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
search_by_author,37,5,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,37,26,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
author,37,32,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
str,37,40,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
isinstance,44,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
author,44,27,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
str,44,35,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
ValueError,45,19,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
matches,46,9,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
q,46,20,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
q,46,26,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
self,46,31,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
quotes,46,31,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
author,46,46,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
lower,46,46,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
q,46,64,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
lower,46,64,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
matches,47,49,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
join,47,16,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
matches,47,37,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
str,37,48,data/repos/AdriGurb/MudriBot/quote_bot/parser/quotes_manager.py
valid_a,1,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
a,1,13,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
a,2,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
isdigit,2,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
ValueError,3,15,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
a,4,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
valid_b,7,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
b,7,13,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
b,8,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
isdigit,8,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
ValueError,9,15,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
b,10,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
valid_c,13,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
c,13,13,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
c,14,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
isdigit,14,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
ValueError,15,15,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
c,16,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
valid_k,19,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
k,19,13,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
k,20,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
isdigit,20,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
ValueError,21,15,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
k,22,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
valid_a,25,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
self,25,13,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
a,25,19,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
a,26,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
isdigit,26,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
ValueError,27,15,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
a,28,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/validation.py
functions,3,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
graph,3,23,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
graph_3d,3,30,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
aiogram,4,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
fsm,4,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
context,4,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
FSMContext,4,33,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
aiogram,5,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
types,5,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
Message,5,27,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
aiogram,6,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
Router,6,21,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
aiogram,7,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
F,7,21,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
aiogram,8,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
filters,8,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
CommandStart,8,29,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
aiogram,9,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
filters,9,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
state,9,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
State,9,35,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
StatesGroup,9,42,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
aiogram,10,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
types,10,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,10,27,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
ReplyKeyboardMarkup,10,43,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
functions,11,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
two_D_graph,11,23,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
exceptions,12,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
InvalidFormula,12,24,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
router,13,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
Router,13,10,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
type_of_graphic,15,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
StatesGroup,15,23,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
line,16,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
State,16,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
square,17,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
State,17,14,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
cube,18,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
State,18,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
gip,19,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
State,19,11,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
root,20,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
State,20,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
not_standard,21,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
State,21,20,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
not_standard3d,22,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
State,22,22,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
equation3d,24,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
str,24,14,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
equation,25,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
str,25,12,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
cursor_id,26,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
int,26,13,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
commands_kb,28,1,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
commands_kb_list,32,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
text,33,25,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,33,10,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
text,33,66,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,33,51,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
text,33,115,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,33,100,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
text,34,25,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,34,10,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
text,34,70,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,34,55,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
text,34,148,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,34,133,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
text,34,195,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,34,180,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
text,34,232,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
KeyboardButton,34,217,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
keyboard,36,5,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
keyboard,36,36,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
resize_keyboard,36,63,data/repos/slaaaaay/tg_bot_graphs_2d_3d/project/handlers.py
